,id,area_name,address_lat,address_lng,employer_id,employer_name
22079,47656181,Новосибирск,54.856916,83.111106,919498,Deus Craft
22081,47656958,Новосибирск,54.99337,82.976395,16390,ФБ Консалт
22082,47656969,Новосибирск,54.862741,83.08987,8550,Центр финансовых технологий
22084,47657793,Кемерово,,,1362898,МФК Займер
22085,47657802,Екатеринбург,56.828453,60.614165,3177,Первый Бит
22087,47657824,Новосибирск,,,3460922,Филиал ФКУ Налог-Сервис ФНС России в Новосибирской области
22092,47659334,Самара,53.275187,50.192711,1365807,САМАРСКИЙ
22094,47659437,Барнаул,53.337145,83.777261,1640993,ГУ ОПФР по Алтайскому краю
22096,47659556,Воронеж,51.680587,39.180569,4934,Билайн
22098,47660069,Владивосток,43.112541,131.927319,3061285,Михайлова Алена Владиславна
22100,47660585,Ижевск,56.832703,53.209667,1561536,Группа компаний ГНК
22107,47661620,Москва,,,2638551,Энерджи Консалтинг
22114,47662520,Пермь,,,646166,Морион
22118,47663403,Москва,55.747115,37.539078,4010928,ИТС Групп
22119,47663584,Ростов-на-Дону,47.2357921226,39.7556673142,815055,Электронная медицина
22125,47664155,Тверь,,,1399702,Инновационные Технологии
22130,47664625,Санкт-Петербург,59.944346,30.483808,2619123,Сириус
22137,47665995,Санкт-Петербург,,,10332,Developer Soft
22140,47666090,Санкт-Петербург,60.024154,30.319866,3783,Банк Санкт-Петербург
22141,47666224,Уфа,,,95922,Группа Компаний ОЗНА
22142,47666361,Санкт-Петербург,59.98548,30.342395,2484910,Агентство судебного взыскания
22146,47666904,Москва,55.77357,37.669486,2523,М.Видео-Эльдорадо
22147,47666921,Москва,55.649525,37.532511,4940004,СК Русвелдинг
22148,47667078,Санкт-Петербург,59.88404,30.38096,116408,Перинт
22149,47667228,Казань,55.789785,49.108606,147704,Цифровые технологии
22152,47667504,Казань,55.789785,49.108606,147704,Цифровые технологии
22154,47667859,Казань,55.789785,49.108606,147704,Цифровые технологии
22156,47667942,Москва,55.815352,37.514859,42520,ELEGANZZA
22157,47668037,Ростов-на-Дону,47.2357921226,39.7556673142,815055,Электронная медицина
22158,47668082,Москва,55.7472329566,37.5365582907,2180,Ozon
22162,47668581,Саратов,51.5352805681,46.0103196319,364461,Мастер Софт
22163,47668633,Туапсе,,,2372661,Сервис-ЮГ-ККМ
22165,47668795,Москва,,,625332,БУРГЕР КИНГ РОССИЯ
22167,47668841,Оренбург,,,586857,Стройландия
22170,47669147,Иваново (Ивановская область),57.01439,40.978745,1189320,"Бристоль, сеть магазинов"
22172,47669244,Москва,0.0,0.0,54979,АШАН Ритейл Россия
22174,47669323,Брянск,,,3127,МегаФон
22175,47669325,Москва,55.776006,37.5531,197135,ИК СИБИНТЕК
22178,47669844,Москва,55.796931,37.537847,15478,VK
22179,47669996,Екатеринбург,55.75322,37.622513,2324020,Точка
22180,47670081,Нижний Новгород,56.294476,43.947506,208707,ВсеИнструменты.ру
22183,47670333,Новосибирск,,,1998846,Dankolab
22185,47670722,Москва,55.736174,37.533185,3529,Сбербанк
22190,47671294,Санкт-Петербург,59.9906904992,30.2601184286,574211,Netwrix Corporation
22197,47672573,Москва,,,766249,СолбегСофт
22198,47673519,Москва,55.780223,37.692088,860724,Группа КБ-12
22199,47673899,Москва,,,211832,MASTERDATA
22200,47674174,Пермь,57.989012,56.20359,2076464,Где мои дети
22202,47674240,Новосибирск,55.006296,82.948547,5147624,Би Джи Эр Солюшенс
22207,47675136,Москва,,,8063,Курьер Сервис Экспресс
22208,47675269,Омск,54.965951,73.382064,131539,ФТО
22210,47675399,Москва,,,5019629,Промэкспертиза
22212,47675725,Краснодар,,,131539,ФТО
22213,47675727,Белгород,,,1346,"Черкизово, Группа предприятий"
22215,47676424,Омск,54.986919,73.483906,223042,"Компания СИВИК, НПО"
22218,47676690,Москва,55.746791,37.540991,2180,Ozon
22219,47676704,Москва,,,2343,Спортмастер
22221,47676822,Москва,,,1725798,Cognive
22222,47676868,Новосибирск,,,1740,Яндекс
22224,47676907,Новосибирск,,,1740,Яндекс
22225,47676932,Санкт-Петербург,59.903963,30.322237,151347,АТБ Электроника
22232,47677513,Москва,55.769145,37.643183,211052,Аналитический центр при Правительстве Российской Федерации
22236,47679304,Санкт-Петербург,59.901739,30.319515,2565797,БиАйЭй-Технолоджиз
22238,47679596,Томск,,,5390761,Совкомбанк Технологии
22239,47679722,Пермь,57.991822,56.203482,629142,Macroscop
22245,47680532,Саранск,54.212445,45.207977,788402,Группа компаний ТАЛИНА
22246,47681104,Москва,,,42780,Эф.Эс. Макензи
22250,47681771,Москва,55.740654,37.609254,2697521,Waves Enterprise
22252,47682360,Москва,,,2324020,Точка
22253,47682548,Набережные Челны,,,992044,МКК Деньгимигом
22254,47682842,Рязань,54.64751,39.667249,1986909,Программный регион
22259,47683065,Москва,55.713136,37.620222,941273,Voximplant
22260,47683101,Томск,56.463988,84.962543,191263,Интант
22268,47683744,Москва,55.81609,37.619477,4181,Банк ВТБ (ПАО)
22269,47683779,Курган,55.457143,65.335836,3346087,Курганмашзавод
22275,47684036,Новомосковск (Тульская область),,,533,Связной
22276,47684110,Наро-Фоминск,,,533,Связной
22279,47684724,Челябинск,,,834912,Infinnity Solutions
22280,47684784,Санкт-Петербург,59.98548,30.342395,2484910,Агентство судебного взыскания
22286,47685748,Обнинск,55.128439,36.648021,152283,«Крафтвэй корпорэйшн ПЛС»
22287,47685752,Екатеринбург,56.817183,60.538536,5363567,ТЦ в Кармане
22290,47686178,Тверь,56.842034,35.929207,794861,Торговая Компания Альфа
22297,47686582,Краснодар,45.049679,38.964443,1540748,Деметра Трейдинг
22298,47686617,Нижний Новгород,56.294476,43.947506,4309058,РусГидро ОЦО
22299,47686653,Вологда,59.240849,39.912346,1569906,ФКУ ГБ МСЭ ПО ВОЛОГОДСКОЙ ОБЛАСТИ МИНТРУДА РОССИИ
22305,47688345,Москва,,,4844395,STARTEAM
22306,47688449,Москва,,,4844395,STARTEAM
22309,47688986,Волгоград,,,1540748,Деметра Трейдинг
22310,47689026,Санкт-Петербург,,,5588464,NewGen Vision
22316,47689820,Москва,,,13,WiseAdvice
22318,47690071,Нижний Новгород,56.314322,44.003103,5134,Столица Нижний
22319,47690136,Москва,,,5050303,Team4You
22322,47690331,Санкт-Петербург,,,5050303,Team4You
22323,47690380,Санкт-Петербург,,,638130,First Line Software
22324,47690384,Москва,55.701755,37.577768,4232036,СберЛогистика
22343,47690996,Тула,54.186785,37.616054,53634,SmartBear Software
22349,47691842,Тула,54.186785,37.616054,53634,SmartBear Software
22350,47691883,Новошахтинск,47.757738,39.93643,1193543,Рыбокомбинат Донской
22352,47692101,Москва,55.683518,37.337505,5441625,Инновационный центр КАМАЗ
22353,47692214,Москва,,,2571357,ГБУ МО МОМИАЦ
22359,47692509,Одинцово,,,1864933,Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве
22360,47692536,Шахты,,,1193543,Рыбокомбинат Донской
22362,47692662,Красногорск,,,1864933,Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве
22363,47692838,Боровск,,,152283,«Крафтвэй корпорэйшн ПЛС»
22364,47692839,Балабаново,,,152283,«Крафтвэй корпорэйшн ПЛС»
22365,47692840,Ермолино (Калужская область),,,152283,«Крафтвэй корпорэйшн ПЛС»
22366,47692841,Жуков,,,152283,«Крафтвэй корпорэйшн ПЛС»
22367,47692842,Малоярославец,,,152283,«Крафтвэй корпорэйшн ПЛС»
22369,47693003,Санкт-Петербург,59.997986,30.352915,179301,СофтЛаб
22374,47693526,Нижний Новгород,56.294476,43.947506,4309058,РусГидро ОЦО
22375,47693593,Рязань,54.624624,39.716576,811902,Группа Компаний Автоимпорт
22378,47693964,Москва,55.780856,37.615228,5390761,Совкомбанк Технологии
22379,47693973,Москва,55.664472,37.599238,5333428,L’etoile Digital
22381,47694039,Москва,,,179533,"Моринформсистема-Агат, Концерн"
22386,47694444,Москва,55.74374,37.970772,90597,"ВОГ, Торговая компания"
22387,47694646,Санкт-Петербург,59.96884,30.315284,705790,Контек
22388,47694652,Тула,54.186785,37.616054,53634,SmartBear Software
22393,47695620,Москва,55.759436,37.637407,1117913,Overtech Consulting Group
22395,47695663,Москва,55.761036,37.519584,112694,Inventive Retail Group
22396,47695775,Ижевск,56.8426,53.226294,1491356,Белкамнефть им. А.А.Волкова
22398,47695922,Москва,55.767899,37.604125,2682,ФИНАМ
22405,47696911,Москва,,,112694,Inventive Retail Group
22406,47697169,Москва,55.660084,37.538386,5044291,Инженерная компания
22407,47697496,Москва,55.660455,37.741737,95909,"Легион-Сервис,ООО"
22411,47697888,Ростов-на-Дону,47.227316,39.706066,1337628,SimpleCode
22412,47699085,Магадан,59.561445,150.791626,2928591,ЭйБиКрафт
22413,47699086,Магадан,59.561445,150.791626,2928591,ЭйБиКрафт
22414,47699087,Магадан,59.561445,150.791626,2928591,ЭйБиКрафт
22415,47699088,Магадан,59.561445,150.791626,2928591,ЭйБиКрафт
22416,47699100,Москва,,,599,"РОСБАНК, Societe Generale Group (Russia)"
22419,47699608,Хабаровск,48.4732482582,135.0878927057,99061,Эй-Пи Трейд
22421,47699817,Иркутск,52.288222,104.256316,1025275,Сеть магазинов цифровой и бытовой техники DNS
22422,47699818,Красноярск,,,104017,Группа Компаний Ярошенко Сергей Анатольевич
22427,47700435,Новосибирск,,,3529,Сбербанк
22428,47700685,Москва,55.796931,37.537847,15478,VK
22430,47700851,Красноярск,56.012098,93.038191,136475,"Командор, сеть супермаркетов"
